"reading_timestamp","reading_date","reading_month","reading_year","reading_hour","day_name","month_name","actual_power_kw","wind_speed","theoretical_power_kw","wind_direction","power_loss_kw","effeciency_percentage","wind_category","performance_status","wind_speed_bin"
"2018-01-01 00:00:00","2018-01-01",1,2018,0,Monday,January,380.05,5.31,416.33,259.99,36.28,91.29,Optimal Wind,Normal,"3-6"
"2018-01-01 00:10:00","2018-01-01",1,2018,0,Monday,January,453.77,5.67,519.92,268.64,66.15,87.28,Optimal Wind,Normal,"3-6"
"2018-01-01 00:20:00","2018-01-01",1,2018,0,Monday,January,306.38,5.22,390.90,272.56,84.52,78.38,Optimal Wind,Normal,"3-6"
"2018-01-01 00:30:00","2018-01-01",1,2018,0,Monday,January,419.65,5.66,516.13,271.26,96.48,81.31,Optimal Wind,Normal,"3-6"
"2018-01-01 00:40:00","2018-01-01",1,2018,0,Monday,January,380.65,5.58,491.70,265.67,111.05,77.42,Optimal Wind,Normal,"3-6"
"2018-01-01 00:50:00","2018-01-01",1,2018,0,Monday,January,402.39,5.60,499.44,264.58,97.05,80.57,Optimal Wind,Normal,"3-6"
"2018-01-01 01:00:00","2018-01-01",1,2018,1,Monday,January,447.61,5.79,557.37,266.16,109.76,80.31,Optimal Wind,Normal,"3-6"
"2018-01-01 01:10:00","2018-01-01",1,2018,1,Monday,January,387.24,5.31,414.90,257.95,27.66,93.33,Optimal Wind,Normal,"3-6"
"2018-01-01 01:20:00","2018-01-01",1,2018,1,Monday,January,463.65,5.58,493.68,253.48,30.03,93.92,Optimal Wind,Normal,"3-6"
"2018-01-01 01:30:00","2018-01-01",1,2018,1,Monday,January,439.73,5.52,475.71,258.72,35.98,92.44,Optimal Wind,Normal,"3-6"
"2018-01-01 01:40:00","2018-01-01",1,2018,1,Monday,January,498.18,5.72,535.84,251.85,37.66,92.97,Optimal Wind,Normal,"3-6"
"2018-01-01 01:50:00","2018-01-01",1,2018,1,Monday,January,526.82,5.93,603.01,265.50,76.19,87.37,Optimal Wind,Normal,"3-6"
"2018-01-01 02:00:00","2018-01-01",1,2018,2,Monday,January,710.59,6.55,824.66,274.23,114.07,86.17,Optimal Wind,Normal,"6-9"
"2018-01-01 02:10:00","2018-01-01",1,2018,2,Monday,January,655.19,6.20,693.47,266.73,38.28,94.48,Optimal Wind,Normal,"6-9"
"2018-01-01 02:20:00","2018-01-01",1,2018,2,Monday,January,754.76,6.51,808.10,266.76,53.34,93.40,Optimal Wind,Normal,"6-9"
"2018-01-01 02:30:00","2018-01-01",1,2018,2,Monday,January,790.17,6.63,859.46,270.49,69.29,91.94,Optimal Wind,Normal,"6-9"
"2018-01-01 02:40:00","2018-01-01",1,2018,2,Monday,January,742.99,6.38,759.43,266.59,16.44,97.84,Optimal Wind,Normal,"6-9"
"2018-01-01 02:50:00","2018-01-01",1,2018,2,Monday,January,748.23,6.45,785.28,265.57,37.05,95.28,Optimal Wind,Normal,"6-9"
"2018-01-01 03:00:00","2018-01-01",1,2018,3,Monday,January,736.65,6.42,773.17,261.16,36.52,95.28,Optimal Wind,Normal,"6-9"
"2018-01-01 03:10:00","2018-01-01",1,2018,3,Monday,January,787.25,6.44,781.77,257.56,-5.48,100.70,Optimal Wind,Normal,"6-9"
"2018-01-01 03:20:00","2018-01-01",1,2018,3,Monday,January,722.86,6.22,700.76,255.93,-22.10,103.15,Optimal Wind,Normal,"6-9"
"2018-01-01 03:30:00","2018-01-01",1,2018,3,Monday,January,935.03,6.90,970.74,250.01,35.71,96.32,Optimal Wind,Normal,"6-9"
"2018-01-01 03:40:00","2018-01-01",1,2018,3,Monday,January,1220.61,7.61,1315.05,255.99,94.44,92.82,Optimal Wind,Normal,"6-9"
"2018-01-01 03:50:00","2018-01-01",1,2018,3,Monday,January,1053.77,7.29,1151.27,255.44,97.50,91.53,Optimal Wind,Normal,"6-9"
"2018-01-01 04:00:00","2018-01-01",1,2018,4,Monday,January,1493.81,7.94,1497.58,256.41,3.77,99.75,Optimal Wind,Normal,"6-9"
"2018-01-01 04:10:00","2018-01-01",1,2018,4,Monday,January,1724.49,8.38,1752.20,252.41,27.71,98.42,Optimal Wind,Normal,"6-9"
"2018-01-01 04:20:00","2018-01-01",1,2018,4,Monday,January,1636.94,8.24,1668.47,247.98,31.53,98.11,Optimal Wind,Normal,"6-9"
"2018-01-01 04:30:00","2018-01-01",1,2018,4,Monday,January,1385.49,7.88,1461.82,238.61,76.33,94.78,Optimal Wind,Normal,"6-9"
"2018-01-01 04:40:00","2018-01-01",1,2018,4,Monday,January,1098.93,7.10,1062.29,245.10,-36.64,103.45,Optimal Wind,Normal,"6-9"
"2018-01-01 04:50:00","2018-01-01",1,2018,4,Monday,January,1021.46,6.96,996.00,245.41,-25.46,102.56,Optimal Wind,Normal,"6-9"
"2018-01-01 05:00:00","2018-01-01",1,2018,5,Monday,January,1164.89,7.10,1060.86,235.23,-104.03,109.81,Optimal Wind,Normal,"6-9"
"2018-01-01 05:10:00","2018-01-01",1,2018,5,Monday,January,1073.33,6.95,995.25,242.87,-78.08,107.85,Optimal Wind,Normal,"6-9"
"2018-01-01 05:20:00","2018-01-01",1,2018,5,Monday,January,1165.31,7.25,1132.42,244.84,-32.89,102.90,Optimal Wind,Normal,"6-9"
"2018-01-01 05:30:00","2018-01-01",1,2018,5,Monday,January,1177.99,7.29,1154.37,242.48,-23.62,102.05,Optimal Wind,Normal,"6-9"
"2018-01-01 05:40:00","2018-01-01",1,2018,5,Monday,January,1170.54,7.38,1194.84,247.98,24.30,97.97,Optimal Wind,Normal,"6-9"
"2018-01-01 05:50:00","2018-01-01",1,2018,5,Monday,January,1145.54,7.45,1231.43,249.68,85.89,93.03,Optimal Wind,Normal,"6-9"
"2018-01-01 06:00:00","2018-01-01",1,2018,6,Monday,January,1114.03,7.24,1127.43,248.40,13.40,98.81,Optimal Wind,Normal,"6-9"
"2018-01-01 06:10:00","2018-01-01",1,2018,6,Monday,January,1153.19,7.33,1171.36,244.62,18.17,98.45,Optimal Wind,Normal,"6-9"
"2018-01-01 06:20:00","2018-01-01",1,2018,6,Monday,January,1125.33,7.14,1080.14,244.63,-45.19,104.18,Optimal Wind,Normal,"6-9"
"2018-01-01 06:30:00","2018-01-01",1,2018,6,Monday,January,1228.73,7.47,1244.63,245.79,15.90,98.72,Optimal Wind,Normal,"6-9"
"2018-01-01 06:40:00","2018-01-01",1,2018,6,Monday,January,1021.79,7.03,1030.99,248.65,9.20,99.11,Optimal Wind,Normal,"6-9"
"2018-01-01 06:50:00","2018-01-01",1,2018,6,Monday,January,957.38,6.89,965.68,244.61,8.30,99.14,Optimal Wind,Normal,"6-9"
"2018-01-01 07:00:00","2018-01-01",1,2018,7,Monday,January,909.89,6.89,966.28,235.85,56.39,94.16,Optimal Wind,Normal,"6-9"
"2018-01-01 07:10:00","2018-01-01",1,2018,7,Monday,January,1000.95,7.22,1116.47,232.84,115.52,89.65,Optimal Wind,Normal,"6-9"
"2018-01-01 07:20:00","2018-01-01",1,2018,7,Monday,January,1024.48,7.07,1047.17,229.93,22.69,97.83,Optimal Wind,Normal,"6-9"
"2018-01-01 07:30:00","2018-01-01",1,2018,7,Monday,January,1009.53,6.94,988.45,230.14,-21.08,102.13,Optimal Wind,Normal,"6-9"
"2018-01-01 07:40:00","2018-01-01",1,2018,7,Monday,January,899.49,6.54,820.42,234.93,-79.07,109.64,Optimal Wind,Normal,"6-9"
"2018-01-01 07:50:00","2018-01-01",1,2018,7,Monday,January,725.11,6.18,686.64,232.84,-38.47,105.60,Optimal Wind,Normal,"6-9"
"2018-01-01 08:00:00","2018-01-01",1,2018,8,Monday,January,585.26,5.82,564.93,240.33,-20.33,103.60,Optimal Wind,Normal,"3-6"
"2018-01-01 08:10:00","2018-01-01",1,2018,8,Monday,January,443.91,5.45,454.77,238.13,10.86,97.61,Optimal Wind,Normal,"3-6"
"2018-01-01 08:20:00","2018-01-01",1,2018,8,Monday,January,565.25,5.82,565.35,235.80,0.10,99.98,Optimal Wind,Normal,"3-6"
"2018-01-01 08:30:00","2018-01-01",1,2018,8,Monday,January,644.04,6.13,668.82,224.96,24.78,96.30,Optimal Wind,Normal,"6-9"
"2018-01-01 08:40:00","2018-01-01",1,2018,8,Monday,January,712.06,6.35,747.46,216.80,35.40,95.26,Optimal Wind,Normal,"6-9"
"2018-01-01 08:50:00","2018-01-01",1,2018,8,Monday,January,737.39,6.35,747.60,205.79,10.21,98.63,Optimal Wind,Normal,"6-9"
"2018-01-01 09:00:00","2018-01-01",1,2018,9,Monday,January,725.87,6.19,691.55,199.85,-34.32,104.96,Optimal Wind,Normal,"6-9"
"2018-01-01 09:10:00","2018-01-01",1,2018,9,Monday,January,409.00,4.98,330.42,208.00,-78.58,123.78,Optimal Wind,Normal,"3-6"
"2018-01-01 09:20:00","2018-01-01",1,2018,9,Monday,January,628.44,5.96,611.28,210.95,-17.16,102.81,Optimal Wind,Normal,"3-6"
"2018-01-01 09:30:00","2018-01-01",1,2018,9,Monday,January,716.10,6.21,697.65,215.69,-18.45,102.64,Optimal Wind,Normal,"6-9"
"2018-01-01 09:40:00","2018-01-01",1,2018,9,Monday,January,711.50,6.11,662.24,220.84,-49.26,107.44,Optimal Wind,Normal,"6-9"
"2018-01-01 09:50:00","2018-01-01",1,2018,9,Monday,January,838.15,6.46,789.01,237.07,-49.14,106.23,Optimal Wind,Normal,"6-9"
"2018-01-01 10:00:00","2018-01-01",1,2018,10,Monday,January,881.06,6.67,872.74,235.67,-8.32,100.95,Optimal Wind,Normal,"6-9"
"2018-01-01 10:10:00","2018-01-01",1,2018,10,Monday,January,663.70,6.16,680.33,229.33,16.63,97.56,Optimal Wind,Normal,"6-9"
"2018-01-01 10:20:00","2018-01-01",1,2018,10,Monday,January,578.26,6.01,628.44,234.90,50.18,92.02,Optimal Wind,Normal,"6-9"
"2018-01-01 10:30:00","2018-01-01",1,2018,10,Monday,January,465.62,5.56,486.78,230.42,21.16,95.65,Optimal Wind,Normal,"3-6"
"2018-01-01 10:40:00","2018-01-01",1,2018,10,Monday,January,311.05,4.96,326.41,229.54,15.36,95.29,Optimal Wind,Normal,"3-6"
"2018-01-01 10:50:00","2018-01-01",1,2018,10,Monday,January,230.06,4.60,244.32,231.80,14.26,94.16,Optimal Wind,Normal,"3-6"
"2018-01-01 11:00:00","2018-01-01",1,2018,11,Monday,January,233.99,4.55,233.63,234.11,-0.36,100.15,Optimal Wind,Normal,"3-6"
"2018-01-01 11:10:00","2018-01-01",1,2018,11,Monday,January,175.59,4.26,173.57,228.78,-2.02,101.16,Optimal Wind,Normal,"3-6"
"2018-01-01 11:20:00","2018-01-01",1,2018,11,Monday,January,118.13,3.89,108.57,227.94,-9.56,108.81,Optimal Wind,Normal,"3-6"
"2018-01-01 11:30:00","2018-01-01",1,2018,11,Monday,January,142.20,4.04,130.23,224.46,-11.97,109.19,Optimal Wind,Normal,"3-6"
"2018-01-01 11:40:00","2018-01-01",1,2018,11,Monday,January,212.57,4.51,223.20,224.95,10.63,95.24,Optimal Wind,Normal,"3-6"
"2018-01-01 11:50:00","2018-01-01",1,2018,11,Monday,January,222.61,4.54,231.24,229.13,8.63,96.27,Optimal Wind,Normal,"3-6"
"2018-01-01 12:00:00","2018-01-01",1,2018,12,Monday,January,194.18,4.32,185.60,227.04,-8.58,104.62,Optimal Wind,Normal,"3-6"
"2018-01-01 12:10:00","2018-01-01",1,2018,12,Monday,January,82.64,3.63,68.50,230.31,-14.14,120.64,Optimal Wind,Normal,"3-6"
"2018-01-01 12:20:00","2018-01-01",1,2018,12,Monday,January,75.90,3.71,78.40,233.95,2.50,96.81,Optimal Wind,Normal,"3-6"
"2018-01-01 12:30:00","2018-01-01",1,2018,12,Monday,January,41.95,3.25,29.29,233.07,-12.66,143.22,Optimal Wind,Normal,"3-6"
"2018-01-01 12:40:00","2018-01-01",1,2018,12,Monday,January,118.53,3.78,88.87,227.75,-29.66,133.37,Optimal Wind,Normal,"3-6"
"2018-01-01 12:50:00","2018-01-01",1,2018,12,Monday,January,250.76,4.69,264.12,229.90,13.36,94.94,Optimal Wind,Normal,"3-6"
"2018-01-01 13:00:00","2018-01-01",1,2018,13,Monday,January,346.86,5.00,336.72,235.28,-10.14,103.01,Optimal Wind,Normal,"3-6"
"2018-01-01 13:10:00","2018-01-01",1,2018,13,Monday,January,416.42,5.36,430.92,235.59,14.50,96.64,Optimal Wind,Normal,"3-6"
"2018-01-01 13:20:00","2018-01-01",1,2018,13,Monday,January,331.94,5.02,339.98,229.94,8.04,97.64,Optimal Wind,Normal,"3-6"
"2018-01-01 13:30:00","2018-01-01",1,2018,13,Monday,January,583.48,5.97,615.06,235.70,31.58,94.87,Optimal Wind,Normal,"3-6"
"2018-01-01 13:40:00","2018-01-01",1,2018,13,Monday,January,776.55,6.66,868.18,241.46,91.63,89.45,Optimal Wind,Normal,"6-9"
"2018-01-01 13:50:00","2018-01-01",1,2018,13,Monday,January,752.73,6.60,846.03,242.78,93.30,88.97,Optimal Wind,Normal,"6-9"
"2018-01-01 14:00:00","2018-01-01",1,2018,14,Monday,January,589.07,5.98,618.73,234.98,29.66,95.21,Optimal Wind,Normal,"3-6"
"2018-01-01 14:10:00","2018-01-01",1,2018,14,Monday,January,1109.13,7.42,1219.20,235.15,110.07,90.97,Optimal Wind,Normal,"6-9"
"2018-01-01 14:20:00","2018-01-01",1,2018,14,Monday,January,1482.46,8.19,1638.51,238.48,156.05,90.48,Optimal Wind,Normal,"6-9"
"2018-01-01 14:30:00","2018-01-01",1,2018,14,Monday,January,1523.43,8.27,1691.15,237.03,167.72,90.08,Optimal Wind,Normal,"6-9"
"2018-01-01 14:40:00","2018-01-01",1,2018,14,Monday,January,1572.17,8.45,1796.76,238.33,224.59,87.50,Optimal Wind,Normal,"6-9"
"2018-01-01 14:50:00","2018-01-01",1,2018,14,Monday,January,1698.94,8.58,1875.05,235.64,176.11,90.61,Optimal Wind,Normal,"6-9"
"2018-01-01 15:00:00","2018-01-01",1,2018,15,Monday,January,1616.85,8.28,1695.54,236.46,78.69,95.36,Optimal Wind,Normal,"6-9"
"2018-01-01 15:10:00","2018-01-01",1,2018,15,Monday,January,1796.82,8.73,1974.48,234.35,177.66,91.00,Optimal Wind,Normal,"6-9"
"2018-01-01 15:20:00","2018-01-01",1,2018,15,Monday,January,1885.86,8.76,1993.17,231.00,107.31,94.62,Optimal Wind,Normal,"6-9"
"2018-01-01 15:30:00","2018-01-01",1,2018,15,Monday,January,2327.51,9.67,2568.83,227.60,241.32,90.61,Optimal Wind,Normal,"9-12"
"2018-01-01 15:40:00","2018-01-01",1,2018,15,Monday,January,2499.16,10.14,2876.75,227.73,377.59,86.87,Optimal Wind,Normal,"9-12"
"2018-01-01 15:50:00","2018-01-01",1,2018,15,Monday,January,2820.51,10.77,3186.03,225.28,365.52,88.53,Optimal Wind,Normal,"9-12"
"2018-01-01 16:00:00","2018-01-01",1,2018,16,Monday,January,2812.28,10.65,3133.26,224.68,320.98,89.76,Optimal Wind,Normal,"9-12"
"2018-01-01 16:10:00","2018-01-01",1,2018,16,Monday,January,2530.45,9.98,2781.27,225.52,250.82,90.98,Optimal Wind,Normal,"9-12"
"2018-01-01 16:20:00","2018-01-01",1,2018,16,Monday,January,2399.12,9.87,2711.49,227.27,312.37,88.48,Optimal Wind,Normal,"9-12"
"2018-01-01 16:30:00","2018-01-01",1,2018,16,Monday,January,2335.59,9.79,2651.34,229.26,315.75,88.09,Optimal Wind,Normal,"9-12"
"2018-01-01 16:40:00","2018-01-01",1,2018,16,Monday,January,2341.13,9.61,2527.95,230.74,186.82,92.61,Optimal Wind,Normal,"9-12"
"2018-01-01 16:50:00","2018-01-01",1,2018,16,Monday,January,2391.85,9.62,2531.15,229.49,139.30,94.50,Optimal Wind,Normal,"9-12"
"2018-01-01 17:00:00","2018-01-01",1,2018,17,Monday,January,2118.39,9.10,2207.79,223.96,89.40,95.95,Optimal Wind,Normal,"9-12"
"2018-01-01 17:10:00","2018-01-01",1,2018,17,Monday,January,1866.85,8.68,1938.48,219.79,71.63,96.30,Optimal Wind,Normal,"6-9"
"2018-01-01 17:20:00","2018-01-01",1,2018,17,Monday,January,1865.62,8.77,2000.01,219.04,134.39,93.28,Optimal Wind,Normal,"6-9"
"2018-01-01 17:30:00","2018-01-01",1,2018,17,Monday,January,1862.45,8.69,1946.37,215.34,83.92,95.69,Optimal Wind,Normal,"6-9"
"2018-01-01 17:40:00","2018-01-01",1,2018,17,Monday,January,1884.12,8.63,1909.42,216.28,25.30,98.68,Optimal Wind,Normal,"6-9"
"2018-01-01 17:50:00","2018-01-01",1,2018,17,Monday,January,1855.78,8.61,1899.10,214.53,43.32,97.72,Optimal Wind,Normal,"6-9"
"2018-01-01 18:00:00","2018-01-01",1,2018,18,Monday,January,1958.13,9.22,2285.92,212.18,327.79,85.66,Optimal Wind,Normal,"9-12"
"2018-01-01 18:10:00","2018-01-01",1,2018,18,Monday,January,2228.24,10.05,2822.51,210.31,594.27,78.95,Optimal Wind,Normal,"9-12"
"2018-01-01 18:20:00","2018-01-01",1,2018,18,Monday,January,2529.29,10.32,2974.87,210.59,445.58,85.02,Optimal Wind,Normal,"9-12"
"2018-01-01 18:30:00","2018-01-01",1,2018,18,Monday,January,2788.26,10.77,3183.72,207.48,395.46,87.58,Optimal Wind,Normal,"9-12"
"2018-01-01 18:40:00","2018-01-01",1,2018,18,Monday,January,2692.93,10.56,3093.11,208.55,400.18,87.06,Optimal Wind,Normal,"9-12"
"2018-01-01 18:50:00","2018-01-01",1,2018,18,Monday,January,2535.35,10.25,2938.39,208.01,403.04,86.28,Optimal Wind,Normal,"9-12"
"2018-01-01 19:00:00","2018-01-01",1,2018,19,Monday,January,2584.67,10.46,3048.82,205.75,464.15,84.78,Optimal Wind,Normal,"9-12"
"2018-01-01 19:10:00","2018-01-01",1,2018,19,Monday,January,2960.18,11.39,3393.65,200.65,433.47,87.23,Optimal Wind,Normal,"9-12"
"2018-01-01 19:20:00","2018-01-01",1,2018,19,Monday,January,3062.98,11.57,3437.60,198.12,374.62,89.10,Optimal Wind,Normal,"9-12"
"2018-01-01 19:30:00","2018-01-01",1,2018,19,Monday,January,3024.39,11.28,3362.67,198.54,338.28,89.94,Optimal Wind,Normal,"9-12"
"2018-01-01 19:40:00","2018-01-01",1,2018,19,Monday,January,3187.97,11.34,3378.83,200.49,190.86,94.35,Optimal Wind,Normal,"9-12"
"2018-01-01 19:50:00","2018-01-01",1,2018,19,Monday,January,3387.23,11.80,3488.25,199.25,101.02,97.10,Optimal Wind,Normal,"9-12"
"2018-01-01 20:00:00","2018-01-01",1,2018,20,Monday,January,3209.02,11.36,3386.24,199.81,177.22,94.77,Optimal Wind,Normal,"9-12"
"2018-01-01 20:10:00","2018-01-01",1,2018,20,Monday,January,3272.67,11.63,3452.88,198.27,180.21,94.78,Optimal Wind,Normal,"9-12"
"2018-01-01 20:20:00","2018-01-01",1,2018,20,Monday,January,3209.70,11.44,3407.87,195.63,198.17,94.18,Optimal Wind,Normal,"9-12"
"2018-01-01 20:30:00","2018-01-01",1,2018,20,Monday,January,3134.52,11.27,3360.23,196.66,225.71,93.28,Optimal Wind,Normal,"9-12"
"2018-01-01 20:40:00","2018-01-01",1,2018,20,Monday,January,2977.82,11.06,3292.88,196.52,315.06,90.43,Optimal Wind,Normal,"9-12"
"2018-01-01 20:50:00","2018-01-01",1,2018,20,Monday,January,3431.77,12.10,3537.17,198.26,105.40,97.02,High Wind,Normal,"12-15"
"2018-01-01 21:00:00","2018-01-01",1,2018,21,Monday,January,3604.21,12.93,3597.47,201.58,-6.74,100.19,High Wind,Normal,"12-15"
"2018-01-01 21:10:00","2018-01-01",1,2018,21,Monday,January,3601.33,13.32,3600.00,201.94,-1.33,100.04,High Wind,Normal,"12-15"
"2018-01-01 21:20:00","2018-01-01",1,2018,21,Monday,January,3604.43,13.12,3600.00,203.51,-4.43,100.12,High Wind,Normal,"12-15"
"2018-01-01 21:30:00","2018-01-01",1,2018,21,Monday,January,3604.39,13.24,3600.00,202.69,-4.39,100.12,High Wind,Normal,"12-15"
"2018-01-01 21:40:00","2018-01-01",1,2018,21,Monday,January,3604.34,13.24,3600.00,202.94,-4.34,100.12,High Wind,Normal,"12-15"
"2018-01-01 21:50:00","2018-01-01",1,2018,21,Monday,January,3554.69,13.03,3600.00,201.25,45.31,98.74,High Wind,Normal,"12-15"
"2018-01-01 22:00:00","2018-01-01",1,2018,22,Monday,January,3479.41,12.96,3597.79,201.34,118.38,96.71,High Wind,Normal,"12-15"
"2018-01-01 22:10:00","2018-01-01",1,2018,22,Monday,January,3472.33,12.90,3597.13,200.98,124.80,96.53,High Wind,Normal,"12-15"
"2018-01-01 22:20:00","2018-01-01",1,2018,22,Monday,January,3491.51,12.77,3593.70,201.00,102.19,97.16,High Wind,Normal,"12-15"
"2018-01-01 22:30:00","2018-01-01",1,2018,22,Monday,January,3536.99,12.90,3597.06,200.51,60.07,98.33,High Wind,Normal,"12-15"
"2018-01-01 22:40:00","2018-01-01",1,2018,22,Monday,January,3528.66,12.74,3592.81,202.90,64.15,98.21,High Wind,Normal,"12-15"
"2018-01-01 22:50:00","2018-01-01",1,2018,22,Monday,January,3581.54,12.32,3562.99,202.84,-18.55,100.52,High Wind,Normal,"12-15"
"2018-01-01 23:00:00","2018-01-01",1,2018,23,Monday,January,3570.08,12.42,3572.56,202.41,2.48,99.93,High Wind,Normal,"12-15"
"2018-01-01 23:10:00","2018-01-01",1,2018,23,Monday,January,3597.60,12.54,3582.20,201.63,-15.40,100.43,High Wind,Normal,"12-15"
"2018-01-01 23:20:00","2018-01-01",1,2018,23,Monday,January,3441.03,12.68,3589.95,199.32,148.92,95.85,High Wind,Normal,"12-15"
"2018-01-01 23:30:00","2018-01-01",1,2018,23,Monday,January,3373.97,13.00,3600.00,197.13,226.03,93.72,High Wind,Normal,"12-15"
"2018-01-01 23:40:00","2018-01-01",1,2018,23,Monday,January,3369.81,13.30,3600.00,196.49,230.19,93.61,High Wind,Normal,"12-15"
"2018-01-01 23:50:00","2018-01-01",1,2018,23,Monday,January,3375.90,12.84,3595.98,195.32,220.08,93.88,High Wind,Normal,"12-15"
"2018-01-02 00:00:00","2018-01-02",1,2018,0,Tuesday,January,3377.65,12.71,3591.30,196.04,213.65,94.05,High Wind,Normal,"12-15"
"2018-01-02 00:10:00","2018-01-02",1,2018,0,Tuesday,January,3374.42,12.18,3547.63,197.74,173.21,95.12,High Wind,Normal,"12-15"
"2018-01-02 00:20:00","2018-01-02",1,2018,0,Tuesday,January,3401.08,12.21,3550.31,196.81,149.23,95.80,High Wind,Normal,"12-15"
"2018-01-02 00:30:00","2018-01-02",1,2018,0,Tuesday,January,3469.41,12.60,3585.96,193.82,116.55,96.75,High Wind,Normal,"12-15"
"2018-01-02 00:40:00","2018-01-02",1,2018,0,Tuesday,January,3511.81,12.84,3596.00,194.35,84.19,97.66,High Wind,Normal,"12-15"
"2018-01-02 00:50:00","2018-01-02",1,2018,0,Tuesday,January,3536.76,12.50,3578.91,196.01,42.15,98.82,High Wind,Normal,"12-15"
"2018-01-02 01:00:00","2018-01-02",1,2018,1,Tuesday,January,3467.81,12.10,3536.11,197.95,68.30,98.07,High Wind,Normal,"12-15"
"2018-01-02 01:10:00","2018-01-02",1,2018,1,Tuesday,January,3460.68,12.20,3549.21,201.33,88.53,97.51,High Wind,Normal,"12-15"
"2018-01-02 01:20:00","2018-01-02",1,2018,1,Tuesday,January,3589.44,12.55,3582.70,201.19,-6.74,100.19,High Wind,Normal,"12-15"
"2018-01-02 01:30:00","2018-01-02",1,2018,1,Tuesday,January,3527.72,12.62,3586.76,202.62,59.04,98.35,High Wind,Normal,"12-15"
"2018-01-02 01:40:00","2018-01-02",1,2018,1,Tuesday,January,3561.27,13.10,3600.00,201.77,38.73,98.92,High Wind,Normal,"12-15"
"2018-01-02 01:50:00","2018-01-02",1,2018,1,Tuesday,January,3604.07,13.69,3600.00,199.02,-4.07,100.11,High Wind,Normal,"12-15"
"2018-01-02 02:00:00","2018-01-02",1,2018,2,Tuesday,January,3604.18,14.10,3600.00,196.26,-4.18,100.12,High Wind,Normal,"12-15"
"2018-01-02 02:10:00","2018-01-02",1,2018,2,Tuesday,January,3593.20,14.39,3600.00,195.88,6.80,99.81,High Wind,Normal,"12-15"
"2018-01-02 02:20:00","2018-01-02",1,2018,2,Tuesday,January,3493.82,14.08,3600.00,197.64,106.18,97.05,High Wind,Normal,"12-15"
"2018-01-02 02:30:00","2018-01-02",1,2018,2,Tuesday,January,3470.70,14.05,3600.00,197.24,129.30,96.41,High Wind,Normal,"12-15"
"2018-01-02 02:40:00","2018-01-02",1,2018,2,Tuesday,January,3436.61,13.51,3600.00,196.00,163.39,95.46,High Wind,Normal,"12-15"
"2018-01-02 02:50:00","2018-01-02",1,2018,2,Tuesday,January,3401.46,13.71,3600.00,192.42,198.54,94.49,High Wind,Normal,"12-15"
"2018-01-02 03:00:00","2018-01-02",1,2018,3,Tuesday,January,3395.23,13.74,3600.00,191.01,204.77,94.31,High Wind,Normal,"12-15"
"2018-01-02 03:10:00","2018-01-02",1,2018,3,Tuesday,January,3417.50,13.14,3600.00,192.20,182.50,94.93,High Wind,Normal,"12-15"
"2018-01-02 03:20:00","2018-01-02",1,2018,3,Tuesday,January,3465.11,12.87,3596.51,192.77,131.40,96.35,High Wind,Normal,"12-15"
"2018-01-02 03:30:00","2018-01-02",1,2018,3,Tuesday,January,3467.42,12.85,3596.06,192.47,128.64,96.42,High Wind,Normal,"12-15"
"2018-01-02 03:40:00","2018-01-02",1,2018,3,Tuesday,January,3522.41,12.73,3592.42,192.57,70.01,98.05,High Wind,Normal,"12-15"
"2018-01-02 03:50:00","2018-01-02",1,2018,3,Tuesday,January,3510.11,12.52,3580.32,195.00,70.21,98.04,High Wind,Normal,"12-15"
"2018-01-02 04:00:00","2018-01-02",1,2018,4,Tuesday,January,3513.84,12.60,3585.77,196.04,71.93,97.99,High Wind,Normal,"12-15"
"2018-01-02 04:10:00","2018-01-02",1,2018,4,Tuesday,January,3564.01,13.23,3600.00,196.41,35.99,99.00,High Wind,Normal,"12-15"
"2018-01-02 04:20:00","2018-01-02",1,2018,4,Tuesday,January,3475.28,13.09,3600.00,198.52,124.72,96.54,High Wind,Normal,"12-15"
"2018-01-02 04:30:00","2018-01-02",1,2018,4,Tuesday,January,3561.99,12.92,3597.33,198.01,35.34,99.02,High Wind,Normal,"12-15"
"2018-01-02 04:40:00","2018-01-02",1,2018,4,Tuesday,January,3521.55,12.63,3587.76,197.66,66.21,98.15,High Wind,Normal,"12-15"
"2018-01-02 04:50:00","2018-01-02",1,2018,4,Tuesday,January,3493.61,12.83,3595.52,201.10,101.91,97.17,High Wind,Normal,"12-15"
"2018-01-02 05:00:00","2018-01-02",1,2018,5,Tuesday,January,3555.30,12.54,3582.11,200.36,26.81,99.25,High Wind,Normal,"12-15"
"2018-01-02 05:10:00","2018-01-02",1,2018,5,Tuesday,January,3377.13,12.10,3537.34,196.98,160.21,95.47,High Wind,Normal,"12-15"
"2018-01-02 05:20:00","2018-01-02",1,2018,5,Tuesday,January,3479.63,12.36,3567.39,199.80,87.76,97.54,High Wind,Normal,"12-15"
"2018-01-02 05:30:00","2018-01-02",1,2018,5,Tuesday,January,3539.11,12.60,3586.08,201.27,46.97,98.69,High Wind,Normal,"12-15"
"2018-01-02 05:40:00","2018-01-02",1,2018,5,Tuesday,January,3430.44,12.21,3551.16,198.98,120.72,96.60,High Wind,Normal,"12-15"
"2018-01-02 05:50:00","2018-01-02",1,2018,5,Tuesday,January,3301.92,11.99,3520.01,202.57,218.09,93.80,Optimal Wind,Normal,"9-12"
